ID,Name,Organizational Group,XWP Code,Initiator,Work Plan,Related to,Sequence,ECC / RC,Destructive,Phase,Gate,Remark,Duration,Duration factor,Duration calculated,Duration Total,Costs,Total Costs,Validity Status,Manager,Performed by,Note,App. No.
SYN-001,Project Support,BB-020-Synchro,S029450108032104,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD3,G3,,3,1,60.85714286,30.42857143,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-001,Project Support,BB-020-Synchro,S029460108032104,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,week,ECC-010-MechanicalEngineering,,SD4,G4,,3,1,42.85714286,21.42857143,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-004,Update Design-FMEA (1 System),BB-020-Synchro,M0297,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-004,Update Design-FMEA (1 System),BB-020-Synchro,S029750108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"duration:
0,5 if already done in previous phase",20,1,20,20,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-004,Update Design-FMEA (1 System),BB-020-Synchro,S029760108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"duration:
0,5 if already done in previous phase",20,1,20,20,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-101,DOORS and SSRS review and adjustment,BB-020-Synchro,M0300,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-101,DOORS and SSRS review and adjustment,BB-020-Synchro,S030050108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"duration:
0,5 if already done in previous phase",10,1,10,10,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-101,DOORS and SSRS review and adjustment,BB-020-Synchro,S030060108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"duration:
0,5 if already done in previous phase",10,1,10,10,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-201,Tolerance study (1 system),BB-020-Synchro,M0303,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-201,Tolerance study (1 system),BB-020-Synchro,S030350108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"duration:
0,5 if already done in previous phase",80,1,80,80,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-201,Tolerance study (1 system),BB-020-Synchro,S030360108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"duration:
0,5 if already done in previous phase",80,1,80,80,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-203,Berechnung der spezifischen Reibbelastungen,BB-020-Synchro,M0305,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-203,Berechnung der spezifischen Reibbelastungen,BB-020-Synchro,S030550108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"duration:
0,5 if already done in previous phase",20,1,20,20,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-203,Berechnung der spezifischen Reibbelastungen,BB-020-Synchro,S030560108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"duration:
0,5 if already done in previous phase",20,1,20,20,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-205,Berechnung Durchschaltkr?fte ,BB-020-Synchro,M0307,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-205,Berechnung Durchschaltkr?fte ,BB-020-Synchro,S030750108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"duration:
0,5 if already done in previous phase",10,1,10,10,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-205,Berechnung Durchschaltkr?fte ,BB-020-Synchro,S030760108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"duration:
0,5 if already done in previous phase",10,1,10,10,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-206,Berechnung Drehmomentbelastung (Åberschl?gig),BB-020-Synchro,M0308,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-206,Berechnung Drehmomentbelastung (Åberschl?gig),BB-020-Synchro,S030850108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"duration:
0,5 if already done in previous phase",10,1,10,10,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-206,Berechnung Drehmomentbelastung (Åberschl?gig),BB-020-Synchro,S030860108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"duration:
0,5 if already done in previous phase",10,1,10,10,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-301,Cesar Adapt study (1 System),BB-020-Synchro,M0309,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-301,Cesar Adapt study (1 System),BB-020-Synchro,S030950108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"duration:
0,5 if already done in previous phase",20,1,20,20,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-301,Cesar Adapt study (1 System),BB-020-Synchro,S030960108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"duration:
0,5 if already done in previous phase",20,1,20,20,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-302,Cesar Spannungsanalyse (1 System),BB-020-Synchro,M0310,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-302,Cesar Spannungsanalyse (1 System),BB-020-Synchro,S031050108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"duration:
0,5 if already done in previous phase",20,1,20,20,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-302,Cesar Spannungsanalyse (1 System),BB-020-Synchro,S031060108032604,BB-020_Synchronizer,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"duration:
0,5 if already done in previous phase",20,1,20,20,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-303,Cesar Berechnung Lasttragf?higkeit/Sch?digungsrechnung (1 System),BB-020-Synchro,M0311,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-303,Cesar Berechnung Lasttragf?higkeit/Sch?digungsrechnung (1 System),BB-020-Synchro,R0311501xxxxx608,,,DUR-50,,ECC-010-MechanicalEngineering,,SD3,G3,,20,1,20,100,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-303,Cesar Berechnung Lasttragf?higkeit/Sch?digungsrechnung (1 System),BB-020-Synchro,R0311601xxxxx608,,,DUR-50,,ECC-010-MechanicalEngineering,,SD4,G4,,20,1,20,100,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-400,Testing Support and Analysis DP1,BB-020-Synchro,M0312,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-400,Testing Support and Analysis DP1,BB-020-Synchro,R0312501xxxxx608,,,[DP1],,ECC-010-MechanicalEngineering,,SD3,G3,,5,1,5,5,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-400,Testing Support and Analysis DP1,BB-020-Synchro,R0312601xxxxx608,,,[DP1],,ECC-010-MechanicalEngineering,,SD4,G4,,5,1,5,5,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-401,Testing Support and Analysis DP2,BB-020-Synchro,M0313,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-401,Testing Support and Analysis DP2,BB-020-Synchro,R0313501xxxxx608,,,[DP2_DUROP],,ECC-010-MechanicalEngineering,,SD3,G3,,20,1,20,40,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-401,Testing Support and Analysis DP2,BB-020-Synchro,R0313601xxxxx608,,,[DP2_DUROP],,ECC-010-MechanicalEngineering,,SD4,G4,,20,1,20,40,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-403,Testing Support and Analysis DP4,BB-020-Synchro,M0315,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-403,Testing Support and Analysis DP4,BB-020-Synchro,R0315501xxxxx608,,,[DP4],,ECC-010-MechanicalEngineering,,SD3,G3,,40,1,40,40,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-403,Testing Support and Analysis DP4,BB-020-Synchro,R0315601xxxxx608,,,[DP4],,ECC-010-MechanicalEngineering,,SD4,G4,,40,1,40,40,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-404,Testing Support and Analysis FP5,BB-020-Synchro,M0316,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-404,Testing Support and Analysis FP5,BB-020-Synchro,R0316501xxxxx608,,,[FP5_a] + [FP5_b],,ECC-010-MechanicalEngineering,,SD3,G3,,10,1,10,40,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-404,Testing Support and Analysis FP5,BB-020-Synchro,R0316601xxxxx608,,,[FP5_a] + [FP5_b],,ECC-010-MechanicalEngineering,,SD4,G4,,10,1,10,40,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-421,Testing Support and Analysis 9STVg,BB-020-Synchro,M0320,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-421,Testing Support and Analysis 9STVg,BB-020-Synchro,R0320501xxxxx608,,,VEN_9STVg,,ECC-010-MechanicalEngineering,,SD3,G3,,15,1,15,30,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-421,Testing Support and Analysis 9STVg,BB-020-Synchro,R0320601xxxxx608,,,VEN_9STVg,,ECC-010-MechanicalEngineering,,SD4,G4,,15,1,15,30,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-425,Testing Support and Analysis Torsion Pulsator Test Sleeve/Hub/Clutch ring,BB-020-Synchro,M0324,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-425,Testing Support and Analysis Torsion Pulsator Test Sleeve/Hub/Clutch ring,BB-020-Synchro,R0324501xxxxx608,,,VEN_TorPuHub,,ECC-010-MechanicalEngineering,,SD3,G3,,15,1,15,15,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-425,Testing Support and Analysis Torsion Pulsator Test Sleeve/Hub/Clutch ring,BB-020-Synchro,R0324601xxxxx608,,,VEN_TorPuHub,,ECC-010-MechanicalEngineering,,SD4,G4,,15,1,15,15,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-431,Testing Support and Analysis FP4 Lubrication test ,BB-020-Synchro,M0330,,,,,,,,,,,,,,,,,,MAGNA,,
SYN-431,Testing Support and Analysis FP4 Lubrication test ,BB-020-Synchro,R0330501xxxxx608,,,[FP4],,ECC-010-MechanicalEngineering,,SD3,G3,,3,1,3,3,,,,R. Schaarschmidt_100,MAGNA,,1
SYN-431,Testing Support and Analysis FP4 Lubrication test ,BB-020-Synchro,R0330601xxxxx608,,,[FP4],,ECC-010-MechanicalEngineering,,SD4,G4,,3,1,3,3,,,,R. Schaarschmidt_100,MAGNA,,1
THM-200,Target setting - thermal management,PFG-050-Thermal Management,M1388,,,,,,,,,,,,,,,,,,MAGNA,,
THM-200,Target setting - thermal management,PFG-050-Thermal Management,S138850134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,"sample size:
0 if done in previous phase",400,1,400,err,,,,W. Nixdorf_100,MAGNA,,1
THM-200,Target setting - thermal management,PFG-050-Thermal Management,S138860134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,"sample size:
0 if done in previous phase",400,1,400,err,,,,W. Nixdorf_100,MAGNA,,1
THM-211,Proof for envelope ABC matrix vehicle,PFG-050-Thermal Management,M1389,,,,,,,,,,,,,,,,,,MAGNA,,
THM-211,Proof for envelope ABC matrix vehicle,PFG-050-Thermal Management,S138950134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,"Sample Size:
0 if done in previous phase",8,1,8,err,,,,W. Nixdorf_100,MAGNA,,1
THM-211,Proof for envelope ABC matrix vehicle,PFG-050-Thermal Management,S138960134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,"Sample Size:
0 if done in previous phase",8,1,8,err,,,,W. Nixdorf_100,MAGNA,,1
THM-213,Requirement break down / update to subsystem HDT or eDrive,PFG-050-Thermal Management,M1391,,,,,,,,,,,,,,,,,,MAGNA,,
THM-213,Requirement break down / update to subsystem HDT or eDrive,PFG-050-Thermal Management,S139150134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,"sample size:
0 if done in previous phase",140,1,140,err,,,,W. Nixdorf_100,MAGNA,,1
THM-213,Requirement break down / update to subsystem HDT or eDrive,PFG-050-Thermal Management,S139160134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,"sample size:
0 if done in previous phase",140,1,140,err,,,,W. Nixdorf_100,MAGNA,,1
THM-311,Model build up and verification for system simulations,PFG-050-Thermal Management,M1393,,,,,,,,,,,,,,,,,,MAGNA,,
THM-311,Model build up and verification for system simulations,PFG-050-Thermal Management,S139350134032608,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,"duration:
0,3x if base done in previous phase",40,1,40,err,,,,W. Nixdorf_100,MAGNA,,1
THM-311,Model build up and verification for system simulations,PFG-050-Thermal Management,S139360134032608,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,"duration:
0,3x if base done in previous phase",40,1,40,err,,,,W. Nixdorf_100,MAGNA,,1
THM-410,Define DVP @ TM level ,PFG-050-Thermal Management,M1403,,,,,,,,,,,,,,,,,,MAGNA,,
THM-410,Define DVP @ TM level ,PFG-050-Thermal Management,S140350134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,"sample size:
0 if done in previous phase",7,1,7,err,,,,W. Nixdorf_100,MAGNA,,1
THM-410,Define DVP @ TM level ,PFG-050-Thermal Management,S140360134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,"sample size:
0 if done in previous phase",7,1,7,err,,,,W. Nixdorf_100,MAGNA,,1
THM-510,Simulation of different use cases ,PFG-050-Thermal Management,M1405,,,,,,,,,,,,,,,,,,MAGNA,,
THM-510,Simulation of different use cases ,PFG-050-Thermal Management,S140550134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,"duration:
0,3x if base done in previous phase",40,1,40,err,,,,W. Nixdorf_100,MAGNA,,1
THM-510,Simulation of different use cases ,PFG-050-Thermal Management,S140560134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,"duration:
0,3x if base done in previous phase",40,1,40,err,,,,W. Nixdorf_100,MAGNA,,1
THM-520,Testing support & Analyses SC special case ,PFG-050-Thermal Management,M1406,,,,,,,,,,,,,,,,,,MAGNA,,
THM-520,Testing support & Analyses SC special case ,PFG-050-Thermal Management,R1406501xxxxx608,,,[SSC] + ([SC_r] / [SC_v]),,ECC-020-SystemEngineering,,SD3,G3,,30,1,30,30,,,,W. Nixdorf_100,MAGNA,,1
THM-520,Testing support & Analyses SC special case ,PFG-050-Thermal Management,R1406601xxxxx608,,,[SSC] + ([SC_r] / [SC_v]),,ECC-020-SystemEngineering,,SD4,G4,,30,1,30,30,,,,W. Nixdorf_100,MAGNA,,1
THM-620,Comparison Thermo simulation vs. Testdata ,PFG-050-Thermal Management,M1413,,,,,,,,,,,,,,,,,,MAGNA,,
THM-620,Comparison Thermo simulation vs. Testdata ,PFG-050-Thermal Management,S141350134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,35,1,35,35,,,,W. Nixdorf_100,MAGNA,,1
THM-620,Comparison Thermo simulation vs. Testdata ,PFG-050-Thermal Management,S141360134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,"sample size:
0 if done in previous phase
",35,1,35,err,,,,W. Nixdorf_100,MAGNA,,1
THM-700,Release Recommendation - thermal management,PFG-050-Thermal Management,M1417,,,,,,,,,,,,,,,,,,MAGNA,,
THM-700,Release Recommendation - thermal management,PFG-050-Thermal Management,S141750134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,10,1,10,10,,,,W. Nixdorf_100,MAGNA,,1
THM-700,Release Recommendation - thermal management,PFG-050-Thermal Management,S141760134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,10,1,10,10,,,,W. Nixdorf_100,MAGNA,,1
THM-990,non standard thermo task,PFG-050-Thermal Management,M1392,,,,,,,,,,,,,,,,,,MAGNA,,
THM-990,non standard thermo task,PFG-050-Thermal Management,S139250134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,35,1,35,35,,,,W. Nixdorf_100,MAGNA,,1
THM-990,non standard thermo task,PFG-050-Thermal Management,S139260134032604,PFG-050_Thermal Management,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,35,1,35,35,,,,W. Nixdorf_100,MAGNA,,1
TMAT-002,Material exam - non destructive,TT-020-Testing,M3062,,,,,,,,,,,,,,,,,,MAGNA,,
TMAT-002,Material exam - non destructive,TT-020-Testing,S306250143032604,TT-020-Testing Operations,BB-010_New gear set (gears/FD/ratio),,,ECC-030-TestingEngineering,,SD3,G3,,8,1,8,8,,,,T. Ruttloff_100,MAGNA,,1
TMAT-002,Material exam - non destructive,TT-020-Testing,S306260143032604,TT-020-Testing Operations,BB-010_New gear set (gears/FD/ratio),,,ECC-030-TestingEngineering,,SD4,G4,,8,1,8,8,,,,T. Ruttloff_100,MAGNA,,1
TOL-202,Tolerance analysis Synchronizer,SF-060-SupportFunctions,M2071,,,,,,,,,,,,,,,,,,MAGNA,,
TOL-202,Tolerance analysis Synchronizer,SF-060-SupportFunctions,R2071501xxxxx608,,,SYN-301,,ECC-050-CAE,,SD3,G3,,160,1,160,160,,,,S. Bolga_100,MAGNA,,1
TOL-202,Tolerance analysis Synchronizer,SF-060-SupportFunctions,R2071601xxxxx608,,,SYN-301,,ECC-050-CAE,,SD4,G4,,160,1,160,160,,,,S. Bolga_100,MAGNA,,1
TOL-203,Tolerance Simulation Backlash,SF-060-SupportFunctions,M2072,,,,,,,,,,,,,,,,,,MAGNA,,
TOL-203,Tolerance Simulation Backlash,SF-060-SupportFunctions,R2072501xxxxx608,,,NVH-0300,,ECC-050-CAE,,SD3,G3,,8,1,8,0,,,,S. Bolga_100,MAGNA,,1
TOL-208,Tolerance analysis Clutch,SF-060-SupportFunctions,M2077,,,,,,,,,,,,,,,,,,MAGNA,,
TOL-208,Tolerance analysis Clutch,SF-060-SupportFunctions,R2077501xxxxx608,,,CLS-0203,,ECC-050-CAE,,SD3,G3,,160,1,160,0,,,,S. Bolga_100,MAGNA,,1
TOL-208,Tolerance analysis Clutch,SF-060-SupportFunctions,R2077601xxxxx608,,,CLS-0203,,ECC-050-CAE,,SD4,G4,,160,1,160,0,,,,S. Bolga_100,MAGNA,,1
TOP-101,Testrig operation - DP1,TT-020-Testing,M2910,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-101,Testrig operation - DP1,TT-020-Testing,R2910501xxxxx608,,,[DP1],,ECC-030-TestingEngineering,,SD3,G3,,18,1,18,18,,,,T. Ruttloff_100,MAGNA,,1
TOP-101,Testrig operation - DP1,TT-020-Testing,R2910601xxxxx608,,,[DP1],,ECC-030-TestingEngineering,,SD4,G4,,18,1,18,18,,,,T. Ruttloff_100,MAGNA,,1
TOP-102,Testrig operation - DP2_DUROP,TT-020-Testing,M2911,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-102,Testrig operation - DP2_DUROP,TT-020-Testing,R2911501xxxxx608,,,[DP2_DUROP],,ECC-030-TestingEngineering,,SD3,G3,,39,1,39,78,,,,T. Ruttloff_100,MAGNA,,1
TOP-102,Testrig operation - DP2_DUROP,TT-020-Testing,R2911601xxxxx608,,,[DP2_DUROP],,ECC-030-TestingEngineering,,SD4,G4,,39,1,39,78,,,,T. Ruttloff_100,MAGNA,,1
TOP-104,Testrig operation - SRV,TT-020-Testing,M2913,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-104,Testrig operation - SRV,TT-020-Testing,R2913501xxxxx608,,,[SRV],,ECC-030-TestingEngineering,,SD3,G3,,18,1,18,18,,,,T. Ruttloff_100,MAGNA,,1
TOP-104,Testrig operation - SRV,TT-020-Testing,R2913601xxxxx608,,,[SRV],,ECC-030-TestingEngineering,,SD4,G4,,18,1,18,18,,,,T. Ruttloff_100,MAGNA,,1
TOP-107,Testrig operation - FP3,TT-020-Testing,M2916,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-107,Testrig operation - FP3,TT-020-Testing,R2916501xxxxx608,,,[FP3],,ECC-030-TestingEngineering,,SD3,G3,,10.2,1,10.2,10.2,,,,T. Ruttloff_100,MAGNA,,1
TOP-107,Testrig operation - FP3,TT-020-Testing,R2916601xxxxx608,,,[FP3],,ECC-030-TestingEngineering,,SD4,G4,,10.2,1,10.2,10.2,,,,T. Ruttloff_100,MAGNA,,1
TOP-108,Testrig operation - FP6,TT-020-Testing,M2917,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-108,Testrig operation - FP6,TT-020-Testing,R2917501xxxxx608,,,[FP6],,ECC-030-TestingEngineering,,SD3,G3,,6,1,6,6,,,,T. Ruttloff_100,MAGNA,,1
TOP-108,Testrig operation - FP6,TT-020-Testing,R2917601xxxxx608,,,[FP6],,ECC-030-TestingEngineering,,SD4,G4,,6,1,6,6,,,,T. Ruttloff_100,MAGNA,,1
TOP-167,Testrig operation - DP4,TT-020-Testing,M2977,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-167,Testrig operation - DP4,TT-020-Testing,R2977501xxxxx608,,,[DP4],,ECC-030-TestingEngineering,,SD3,G3,,20.4,1,20.4,20.4,,,,T. Ruttloff_100,MAGNA,,1
TOP-167,Testrig operation - DP4,TT-020-Testing,R2977601xxxxx608,,,[DP4],,ECC-030-TestingEngineering,,SD4,G4,,20.4,1,20.4,20.4,,,,T. Ruttloff_100,MAGNA,,1
TOP-169,Testrig operation - DP10,TT-020-Testing,M2979,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-169,Testrig operation - DP10,TT-020-Testing,R2979501xxxxx608,,,[DP10],,ECC-030-TestingEngineering,,SD3,G3,,10.8,1,10.8,10.8,,,,T. Ruttloff_100,MAGNA,,1
TOP-169,Testrig operation - DP10,TT-020-Testing,R2979601xxxxx608,,,[DP10],,ECC-030-TestingEngineering,,SD4,G4,,10.8,1,10.8,10.8,,,,T. Ruttloff_100,MAGNA,,1
TOP-170,Testrig operation - DP11,TT-020-Testing,M2980,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-170,Testrig operation - DP11,TT-020-Testing,R2980501xxxxx608,,,[DP11],,ECC-030-TestingEngineering,,SD3,G3,,10.8,1,10.8,10.8,,,,T. Ruttloff_100,MAGNA,,1
TOP-170,Testrig operation - DP11,TT-020-Testing,R2980601xxxxx608,,,[DP11],,ECC-030-TestingEngineering,,SD4,G4,,10.8,1,10.8,10.8,,,,T. Ruttloff_100,MAGNA,,1
TOP-171,Testrig operation - DP101,TT-020-Testing,M2981,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-171,Testrig operation - DP101,TT-020-Testing,R2981501xxxxx608,,,[DP101],,ECC-030-TestingEngineering,,SD3,G3,,20.4,1,20.4,20.4,,,,T. Ruttloff_100,MAGNA,,1
TOP-171,Testrig operation - DP101,TT-020-Testing,R2981601xxxxx608,,,[DP101],,ECC-030-TestingEngineering,,SD4,G4,,20.4,1,20.4,20.4,,,,T. Ruttloff_100,MAGNA,,1
TOP-172,Testrig operation - DP102,TT-020-Testing,M2982,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-172,Testrig operation - DP102,TT-020-Testing,R2982501xxxxx608,,,[DP102],,ECC-030-TestingEngineering,,SD3,G3,,10.8,1,10.8,10.8,,,,T. Ruttloff_100,MAGNA,,1
TOP-172,Testrig operation - DP102,TT-020-Testing,R2982601xxxxx608,,,[DP102],,ECC-030-TestingEngineering,,SD4,G4,,10.8,1,10.8,10.8,,,,T. Ruttloff_100,MAGNA,,1
TOP-174,Testrig operation - FP5_a,TT-020-Testing,M2984,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-174,Testrig operation - FP5_a,TT-020-Testing,R2984501xxxxx608,,,[FP5_a],,ECC-030-TestingEngineering,,SD3,G3,,20.4,1,20.4,40.8,,,,T. Ruttloff_100,MAGNA,,1
TOP-174,Testrig operation - FP5_a,TT-020-Testing,R2984601xxxxx608,,,[FP5_a],,ECC-030-TestingEngineering,,SD4,G4,,20.4,1,20.4,40.8,,,,T. Ruttloff_100,MAGNA,,1
TOP-175,Testrig operation - FP5_b,TT-020-Testing,M2985,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-175,Testrig operation - FP5_b,TT-020-Testing,R2985501xxxxx608,,,[FP5_b],,ECC-030-TestingEngineering,,SD3,G3,,20.4,1,20.4,40.8,,,,T. Ruttloff_100,MAGNA,,1
TOP-175,Testrig operation - FP5_b,TT-020-Testing,R2985601xxxxx608,,,[FP5_b],,ECC-030-TestingEngineering,,SD4,G4,,20.4,1,20.4,40.8,,,,T. Ruttloff_100,MAGNA,,1
TOP-177,Testrig operation - FP101,TT-020-Testing,M2987,,,,,,,,,,,,,,,,,,MAGNA,,
TOP-177,Testrig operation - FP101,TT-020-Testing,R2987501xxxxx608,,,[FP101],,ECC-030-TestingEngineering,,SD3,G3,,20.4,1,20.4,20.4,,,,T. Ruttloff_100,MAGNA,,1
TOP-177,Testrig operation - FP101,TT-020-Testing,R2987601xxxxx608,,,[FP101],,ECC-030-TestingEngineering,,SD4,G4,,20.4,1,20.4,20.4,,,,T. Ruttloff_100,MAGNA,,1
